User-Email,Booked,login,provider-booked,provider-schedule,provider-search,provider-select
1.2.1208@example.com,1,4,1,1,1,1
1.2.1201@example.com,1,2,1,2,0,1
1.2.1200@example.com,1,4,1,3,1,1
1.2.1191@example.com,1,3,1,3,2,5
1.2.1185@example.com,1,1,1,1,0,0
1.2.1176@example.com,1,5,1,4,8,7
1.2.1175@example.com,1,0,1,7,3,3
1.2.1172@example.com,1,6,1,3,5,2
1.2.1170@example.com,1,0,1,3,0,0
1.2.117@example.com,1,1,1,2,1,1
1.2.1168@example.com,1,1,1,3,3,1
1.2.1164@example.com,1,6,1,1,2,1
1.2.116@example.com,1,1,1,3,0,1
1.2.1159@example.com,1,5,1,1,4,2
1.2.1154@example.com,1,1,1,3,0,1
1.2.1153@example.com,1,2,1,2,2,1
1.2.115@example.com,1,2,1,2,5,2
1.2.1147@example.com,1,2,1,3,1,1
1.2.1145@example.com,1,1,1,1,0,1
1.2.1139@example.com,1,2,1,2,1,1
1.2.1124@example.com,1,1,1,2,1,1
1.2.1118@example.com,1,2,1,2,1,2
1.2.1113@example.com,1,3,1,2,2,2
1.2.1110@example.com,1,1,1,3,0,1
1.2.1108@example.com,1,0,1,3,1,1
1.2.1103@example.com,1,2,1,5,1,2
1.2.1100@example.com,1,3,1,3,4,2
1.2.110@example.com,1,1,1,3,3,1
1.2.1099@example.com,1,6,1,4,5,3
1.2.1090@example.com,1,3,1,5,4,6
1.2.1085@example.com,1,0,1,1,3,1
1.2.1076@example.com,1,1,1,2,0,1
1.2.1075@example.com,1,5,1,3,1,1
1.2.1074@example.com,1,1,1,2,1,1
1.2.1071@example.com,1,3,1,4,3,4
1.2.107@example.com,1,1,1,1,1,1
1.2.1068@example.com,1,2,1,5,4,2
1.2.1067@example.com,1,5,1,3,2,2
1.2.1065@example.com,1,1,1,1,0,1
1.2.1060@example.com,1,1,1,3,1,1
1.2.1059@example.com,1,5,1,1,5,1
1.2.1045@example.com,1,2,1,1,2,2
1.2.1043@example.com,1,6,1,3,1,5
1.2.1041@example.com,1,1,1,2,1,1
1.2.1034@example.com,1,2,1,5,3,2
1.2.1032@example.com,1,1,1,2,0,1
1.2.1030@example.com,1,3,1,3,3,3
1.2.1027@example.com,1,1,1,1,0,1
1.2.1016@example.com,1,9,1,5,2,2
1.2.1015@example.com,1,1,1,2,0,1
1.2.1014@example.com,1,3,1,7,4,2
1.2.1011@example.com,1,2,1,6,1,1
1.2.1009@example.com,1,4,1,6,2,2
1.2.9996@example.com,0,1,0,2,1,1
1.2.9986@example.com,0,1,0,0,4,0
1.2.9984@example.com,0,5,0,1,1,0
1.2.9982@example.com,0,1,0,2,2,0
1.2.9977@example.com,0,3,0,1,2,2
1.2.9972@example.com,0,1,0,1,1,1
1.2.9965@example.com,0,1,0,1,4,1
1.2.9955@example.com,0,4,0,0,1,1
1.2.9950@example.com,0,1,0,0,0,0
1.2.9945@example.com,0,6,0,6,3,2
1.2.9941@example.com,0,2,0,5,1,2
1.2.9937@example.com,0,1,0,0,4,0
1.2.9932@example.com,0,1,0,0,4,0
1.2.9930@example.com,0,2,0,0,0,0
1.2.9925@example.com,0,1,0,3,1,1
1.2.9923@example.com,0,2,0,1,0,1
1.2.9911@example.com,0,2,0,0,5,2
1.2.991@example.com,0,1,0,1,1,1
1.2.9894@example.com,0,4,0,0,0,0
1.2.9858@example.com,0,1,0,0,0,0
1.2.9853@example.com,0,1,0,3,0,1
1.2.9849@example.com,0,5,0,0,4,0
1.2.9840@example.com,0,5,0,0,1,4
1.2.9814@example.com,0,1,0,2,1,5
1.2.9807@example.com,0,1,0,0,1,0
1.2.9785@example.com,0,2,0,1,1,1
1.2.9767@example.com,0,5,0,1,1,1
1.2.9763@example.com,0,2,0,3,1,1
1.2.9736@example.com,0,1,0,4,4,1
1.2.9734@example.com,0,2,0,2,1,1
1.2.9733@example.com,0,1,0,2,1,0
1.2.9708@example.com,0,1,0,0,1,0
1.2.969@example.com,0,1,0,1,0,1
1.2.9682@example.com,0,1,0,0,1,0
1.2.9680@example.com,0,1,0,1,1,1
1.2.9667@example.com,0,1,0,4,2,2
1.2.9651@example.com,0,2,0,0,0,0
1.2.9647@example.com,0,2,0,0,2,0
1.2.9639@example.com,0,2,0,6,1,1
1.2.9631@example.com,0,1,0,2,0,1
1.2.9629@example.com,0,1,0,0,0,0
1.2.9628@example.com,0,5,0,2,4,9
1.2.9614@example.com,0,1,0,1,1,1
1.2.9613@example.com,0,7,0,1,7,3
1.2.9587@example.com,0,1,0,0,1,0
1.2.9585@example.com,0,2,0,3,1,1
1.2.9582@example.com,0,1,0,0,0,0
1.2.9581@example.com,0,1,0,1,1,1
1.2.9573@example.com,0,4,0,0,2,1
1.2.9556@example.com,0,1,0,1,4,1
1.2.9554@example.com,0,1,0,2,0,1
1.2.9553@example.com,0,6,0,4,2,3
1.2.9532@example.com,0,4,0,4,2,3
1.2.9516@example.com,0,1,0,0,4,1
1.2.9512@example.com,0,1,0,0,0,0
1.2.9501@example.com,0,3,0,5,5,6
1.2.950@example.com,0,1,0,1,1,1
1.2.9497@example.com,0,8,0,0,2,0
1.2.9484@example.com,0,1,0,0,1,1
1.2.9475@example.com,0,4,0,0,1,1
1.2.947@example.com,0,1,0,0,4,0
1.2.9436@example.com,0,1,0,1,1,1
1.2.9422@example.com,0,1,0,3,0,1
1.2.9413@example.com,0,1,0,0,0,0
1.2.9400@example.com,0,0,0,1,2,1
1.2.9394@example.com,0,2,0,4,0,2
1.2.9388@example.com,0,1,0,0,1,0
1.2.9374@example.com,0,1,0,2,0,0
1.2.9373@example.com,0,1,0,2,2,1
1.2.9370@example.com,0,1,0,4,5,1
1.2.9355@example.com,0,5,0,1,2,8
1.2.935@example.com,0,5,0,2,2,8
1.2.9346@example.com,0,2,0,1,5,1
1.2.9344@example.com,0,0,0,2,0,1
1.2.9339@example.com,0,0,0,1,0,1
1.2.9335@example.com,0,1,0,0,0,0
1.2.9319@example.com,0,3,0,4,2,3
1.2.9315@example.com,0,4,0,0,0,0
1.2.9274@example.com,0,1,0,0,1,1
1.2.9265@example.com,0,1,0,4,1,1
1.2.9262@example.com,0,2,0,6,2,2
1.2.925@example.com,0,1,0,0,0,0
1.2.9237@example.com,0,1,0,0,1,1
1.2.9226@example.com,0,1,0,3,1,1
1.2.9223@example.com,0,6,0,0,5,0
1.2.9202@example.com,0,1,0,4,4,1
1.2.9196@example.com,0,2,0,0,4,0
1.2.9189@example.com,0,2,0,3,0,1
1.2.9167@example.com,0,1,0,1,1,1
1.2.9155@example.com,0,1,0,1,1,0
1.2.9136@example.com,0,1,0,0,1,0
1.2.9125@example.com,0,1,0,1,1,1
1.2.9124@example.com,0,1,0,2,0,1
1.2.9115@example.com,0,1,0,0,0,0
1.2.9100@example.com,0,6,0,0,2,0
1.2.9097@example.com,0,0,0,3,0,1
1.2.9090@example.com,0,2,0,1,2,5
1.2.9083@example.com,0,0,0,1,0,1
1.2.9069@example.com,0,1,0,0,0,0
1.2.9065@example.com,0,0,0,1,0,1
1.2.9059@example.com,0,1,0,0,1,1
1.2.9058@example.com,0,1,0,1,1,1
1.2.9040@example.com,0,3,0,1,2,2
1.2.9033@example.com,0,1,0,2,1,1
1.2.9029@example.com,0,3,0,0,3,1
1.2.9025@example.com,0,2,0,5,0,1
1.2.9014@example.com,0,1,0,0,1,0
1.2.8998@example.com,0,1,0,2,2,1
1.2.8977@example.com,0,1,0,2,1,1
1.2.8976@example.com,0,1,0,0,1,1
1.2.8972@example.com,0,1,0,0,1,0
1.2.8959@example.com,0,1,0,0,0,0
1.2.8955@example.com,0,1,0,2,2,1
1.2.895@example.com,0,1,0,0,0,0
1.2.8949@example.com,0,1,0,3,0,1
1.2.8944@example.com,0,1,0,0,1,0
1.2.8925@example.com,0,2,0,2,2,1
1.2.8924@example.com,0,1,0,1,1,1
1.2.8917@example.com,0,1,0,3,0,1
1.2.8914@example.com,0,7,0,6,10,7
1.2.8911@example.com,0,1,0,0,0,0
1.2.8894@example.com,0,1,0,4,4,1
1.2.889@example.com,0,1,0,1,1,1
1.2.8885@example.com,0,3,0,1,2,3
1.2.888@example.com,0,1,0,1,1,1
1.2.8871@example.com,0,5,0,1,2,1
1.2.8864@example.com,0,6,0,5,1,2
1.2.8828@example.com,0,1,0,0,1,0
1.2.8799@example.com,0,1,0,0,0,0
1.2.8784@example.com,0,0,0,2,3,1
1.2.877@example.com,0,2,0,2,1,1
1.2.8768@example.com,0,5,0,0,0,0
1.2.8736@example.com,0,2,0,3,2,2
1.2.873@example.com,0,1,0,1,0,1
1.2.872@example.com,0,4,0,0,0,0
1.2.8705@example.com,0,2,0,2,2,2
1.2.8687@example.com,0,1,0,0,1,0
1.2.868@example.com,0,2,0,4,5,1
1.2.8663@example.com,0,1,0,2,0,0
1.2.8655@example.com,0,2,0,2,4,1
1.2.8650@example.com,0,2,0,0,2,2
1.2.8631@example.com,0,2,0,2,2,2
1.2.8624@example.com,0,3,0,1,2,2
1.2.859@example.com,0,0,0,1,1,1
1.2.8545@example.com,0,0,0,1,0,1
1.2.8542@example.com,0,1,0,2,0,1
1.2.8520@example.com,0,0,0,2,0,1
1.2.8504@example.com,0,4,0,0,1,0
1.2.8486@example.com,0,1,0,0,1,0
1.2.8483@example.com,0,1,0,1,1,1
1.2.8469@example.com,0,1,0,1,0,1
1.2.8440@example.com,0,1,0,0,1,0
1.2.8421@example.com,0,2,0,0,2,2
1.2.8420@example.com,0,3,0,2,4,1
1.2.8401@example.com,0,2,0,0,2,0
1.2.8396@example.com,0,4,0,1,4,4
1.2.8382@example.com,0,1,0,0,1,0
1.2.8364@example.com,0,4,0,0,1,1
1.2.8350@example.com,0,4,0,1,1,1
1.2.8349@example.com,0,1,0,4,4,4
1.2.8347@example.com,0,6,0,0,5,5
1.2.8345@example.com,0,1,0,4,0,2
1.2.8338@example.com,0,8,0,1,2,1
1.2.8337@example.com,0,3,0,1,2,2
1.2.8336@example.com,0,2,0,1,1,1
1.2.8326@example.com,0,6,0,0,3,2
1.2.8323@example.com,0,1,0,0,1,0
1.2.832@example.com,0,1,0,2,0,1
1.2.8318@example.com,0,1,0,3,1,1
1.2.8312@example.com,0,1,0,0,0,0
1.2.831@example.com,0,4,0,0,1,4
1.2.8308@example.com,0,1,0,0,1,1
1.2.8304@example.com,0,2,0,6,1,2
1.2.8290@example.com,0,1,0,0,0,0
1.2.8285@example.com,0,6,0,0,2,4
1.2.8277@example.com,0,2,0,0,4,0
1.2.8271@example.com,0,1,0,0,1,0
1.2.8256@example.com,0,1,0,2,0,1
1.2.8251@example.com,0,1,0,1,1,1
1.2.8248@example.com,0,2,0,3,1,1
1.2.8246@example.com,0,5,0,0,5,4
1.2.8238@example.com,0,1,0,2,0,0
1.2.8227@example.com,0,1,0,0,0,0
1.2.8224@example.com,0,1,0,0,1,0
1.2.8193@example.com,0,1,0,0,1,1
1.2.8167@example.com,0,4,0,1,1,4
1.2.8153@example.com,0,1,0,0,0,0
1.2.8118@example.com,0,2,0,0,2,5
1.2.8112@example.com,0,1,0,3,0,1
1.2.8109@example.com,0,0,0,2,0,0
1.2.8095@example.com,0,1,0,0,0,0
1.2.8094@example.com,0,2,0,5,1,2
1.2.8091@example.com,0,1,0,2,0,1
1.2.8082@example.com,0,1,0,0,1,0
1.2.8078@example.com,0,1,0,0,1,0
1.2.8077@example.com,0,4,0,0,1,0
1.2.8072@example.com,0,1,0,0,1,0
1.2.8052@example.com,0,5,0,0,1,0
1.2.8051@example.com,0,3,0,1,4,5
1.2.8050@example.com,0,1,0,0,3,1
1.2.805@example.com,0,1,0,4,1,4
1.2.8037@example.com,0,4,0,0,0,0
1.2.803@example.com,0,1,0,0,1,0
1.2.8023@example.com,0,1,0,4,1,2
1.2.8018@example.com,0,0,0,2,0,1
1.2.8014@example.com,0,1,0,2,1,1
1.2.8001@example.com,0,6,0,2,2,2
1.2.797@example.com,0,1,0,0,1,1
1.2.7968@example.com,0,1,0,0,1,1
1.2.7951@example.com,0,2,0,4,1,2
1.2.7936@example.com,0,1,0,0,1,0
1.2.7930@example.com,0,2,0,2,0,1
1.2.792@example.com,0,2,0,2,1,2
1.2.7880@example.com,0,2,0,6,1,1
1.2.7868@example.com,0,2,0,2,0,1
1.2.7860@example.com,0,1,0,1,1,1
1.2.7848@example.com,0,6,0,1,3,3
1.2.784@example.com,0,3,0,1,2,2
1.2.7832@example.com,0,1,0,0,1,0
1.2.7827@example.com,0,2,0,2,4,0
1.2.781@example.com,0,5,0,0,2,1
1.2.7805@example.com,0,1,0,1,0,1
1.2.7773@example.com,0,1,0,0,1,4
1.2.7763@example.com,0,1,0,0,1,1
1.2.7753@example.com,0,1,0,0,1,0
1.2.7731@example.com,0,2,0,1,5,1
1.2.7727@example.com,0,1,0,1,1,1
1.2.7726@example.com,0,2,0,0,2,1
1.2.7696@example.com,0,1,0,1,1,1
1.2.7678@example.com,0,1,0,4,1,1
1.2.7673@example.com,0,2,0,2,1,2
1.2.7668@example.com,0,1,0,4,1,4
1.2.7663@example.com,0,5,0,4,2,1
1.2.7641@example.com,0,3,0,2,3,5
1.2.7612@example.com,0,1,0,0,0,0
1.2.7607@example.com,0,1,0,0,4,4
1.2.7605@example.com,0,4,0,0,1,0
1.2.7601@example.com,0,1,0,1,1,1
1.2.7591@example.com,0,1,0,3,0,1
1.2.7570@example.com,0,4,0,0,0,0
1.2.7549@example.com,0,0,0,1,1,0
1.2.7545@example.com,0,1,0,0,0,0
1.2.7541@example.com,0,0,0,1,0,0
1.2.7528@example.com,0,4,0,0,1,1
1.2.7497@example.com,0,1,0,2,0,0
1.2.7494@example.com,0,1,0,0,0,0
1.2.7492@example.com,0,2,0,3,2,2
1.2.7487@example.com,0,1,0,0,0,0
1.2.7481@example.com,0,1,0,3,0,1
1.2.7472@example.com,0,2,0,1,1,1
1.2.7463@example.com,0,1,0,1,1,1
1.2.7457@example.com,0,1,0,0,0,0
1.2.745@example.com,0,1,0,1,1,1
1.2.7449@example.com,0,2,0,5,1,2
1.2.7431@example.com,0,3,0,1,5,1
1.2.7425@example.com,0,6,0,3,1,2
1.2.7420@example.com,0,1,0,1,4,1
1.2.742@example.com,0,5,0,1,2,2
1.2.7409@example.com,0,1,0,3,0,1
1.2.7403@example.com,0,2,0,3,1,2
1.2.7394@example.com,0,2,0,6,1,5
1.2.7384@example.com,0,1,0,3,0,1
1.2.7380@example.com,0,4,0,0,1,1
1.2.7363@example.com,0,1,0,1,1,1
1.2.7361@example.com,0,5,0,2,2,2
1.2.7352@example.com,0,1,0,1,1,4
1.2.7344@example.com,0,7,0,3,4,2
1.2.7340@example.com,0,1,0,0,0,0
1.2.7338@example.com,0,1,0,2,0,1
1.2.7331@example.com,0,1,0,0,1,1
1.2.7327@example.com,0,5,0,0,0,0
1.2.7320@example.com,0,2,0,1,1,1
1.2.7319@example.com,0,1,0,2,0,1
1.2.7302@example.com,0,3,0,2,1,1
1.2.7300@example.com,0,2,0,4,1,2
1.2.7288@example.com,0,1,0,2,4,1
1.2.7279@example.com,0,1,0,0,4,1
1.2.7272@example.com,0,2,0,1,2,1
1.2.7237@example.com,0,1,0,1,0,0
1.2.7236@example.com,0,1,0,0,0,0
1.2.7235@example.com,0,0,0,2,1,1
1.2.723@example.com,0,2,0,3,1,1
1.2.7182@example.com,0,1,0,1,0,1
1.2.717@example.com,0,5,0,4,1,1
1.2.7161@example.com,0,2,0,3,1,2
1.2.715@example.com,0,1,0,4,1,4
1.2.714@example.com,0,1,0,1,3,1
1.2.7134@example.com,0,5,0,0,1,0
1.2.7130@example.com,0,1,0,0,1,0
1.2.7115@example.com,0,1,0,0,1,0
1.2.7095@example.com,0,1,0,0,0,0
1.2.7094@example.com,0,8,0,2,2,2
1.2.7083@example.com,0,4,0,1,1,4
1.2.7080@example.com,0,2,0,0,1,4
1.2.7078@example.com,0,1,0,2,0,1
1.2.7077@example.com,0,1,0,0,4,1
1.2.7052@example.com,0,0,0,3,0,1
1.2.7049@example.com,0,6,0,2,4,1
1.2.7048@example.com,0,1,0,5,0,2
1.2.7035@example.com,0,1,0,0,1,0
1.2.7019@example.com,0,1,0,0,0,0
1.2.7013@example.com,0,2,0,5,5,2
1.2.7006@example.com,0,1,0,0,4,1
1.2.7003@example.com,0,2,0,2,2,1
1.2.7001@example.com,0,1,0,2,1,1
1.2.6997@example.com,0,1,0,0,1,1
1.2.6994@example.com,0,0,0,3,1,1
1.2.6981@example.com,0,1,0,0,1,0
1.2.698@example.com,0,1,0,1,0,1
1.2.6976@example.com,0,2,0,2,0,1
1.2.6972@example.com,0,0,0,2,2,1
1.2.6964@example.com,0,2,0,1,1,1
1.2.6961@example.com,0,1,0,1,1,1
1.2.6942@example.com,0,2,0,0,0,1
1.2.693@example.com,0,3,0,3,3,1
1.2.6929@example.com,0,1,0,0,1,4
1.2.6918@example.com,0,1,0,1,2,1
1.2.6915@example.com,0,1,0,3,5,1
1.2.6905@example.com,0,1,0,2,0,1
1.2.6904@example.com,0,1,0,3,2,1
1.2.690@example.com,0,1,0,0,4,1
1.2.6891@example.com,0,1,0,0,0,0
1.2.6881@example.com,0,1,0,0,0,0
1.2.6878@example.com,0,1,0,1,1,1
1.2.6873@example.com,0,1,0,3,0,1
1.2.687@example.com,0,1,0,0,1,0
1.2.6869@example.com,0,0,0,2,0,1
1.2.6868@example.com,0,1,0,0,1,1
1.2.6857@example.com,0,2,0,0,2,0
1.2.6847@example.com,0,1,0,2,0,1
1.2.6831@example.com,0,1,0,0,0,0
1.2.6830@example.com,0,1,0,3,0,1
1.2.6819@example.com,0,1,0,2,2,0
1.2.6816@example.com,0,1,0,1,1,1
1.2.6791@example.com,0,5,0,0,2,0
1.2.679@example.com,0,5,0,2,1,1
1.2.6767@example.com,0,1,0,0,1,1
1.2.6750@example.com,0,1,0,1,1,1
1.2.6739@example.com,0,4,0,0,1,0
1.2.671@example.com,0,1,0,1,1,4
1.2.6709@example.com,0,5,0,0,1,0
1.2.6683@example.com,0,2,0,3,5,2
1.2.6678@example.com,0,1,0,2,0,1
1.2.6672@example.com,0,2,0,0,1,0
1.2.6648@example.com,0,5,0,0,2,2
1.2.6624@example.com,0,0,0,2,0,1
1.2.6622@example.com,0,1,0,1,4,1
1.2.662@example.com,0,2,0,2,1,5
1.2.6607@example.com,0,1,0,1,0,1
1.2.6601@example.com,0,1,0,2,2,0
1.2.6598@example.com,0,2,0,2,1,2
1.2.6586@example.com,0,0,0,2,0,1
1.2.6571@example.com,0,1,0,0,0,0
1.2.657@example.com,0,1,0,0,0,0
1.2.6555@example.com,0,4,0,1,3,3
1.2.6546@example.com,0,2,0,1,2,5
1.2.6524@example.com,0,1,0,0,1,1
1.2.6515@example.com,0,1,0,1,1,1
1.2.6508@example.com,0,2,0,0,1,0
1.2.649@example.com,0,6,0,0,1,0
1.2.6488@example.com,0,1,0,0,1,0
1.2.6475@example.com,0,5,0,0,1,1
1.2.6461@example.com,0,1,0,2,0,1
1.2.6460@example.com,0,2,0,1,2,2
1.2.6459@example.com,0,1,0,0,1,0
1.2.6458@example.com,0,1,0,0,0,0
1.2.6454@example.com,0,1,0,1,1,1
1.2.6450@example.com,0,6,0,0,2,1
1.2.6424@example.com,0,2,0,4,3,2
1.2.6410@example.com,0,3,0,2,2,1
1.2.6407@example.com,0,1,0,0,1,1
1.2.6406@example.com,0,2,0,1,1,1
1.2.6405@example.com,0,0,0,3,0,1
1.2.6381@example.com,0,1,0,2,0,0
1.2.6365@example.com,0,1,0,5,0,2
1.2.6363@example.com,0,1,0,0,4,1
1.2.6356@example.com,0,3,0,0,2,1
1.2.6337@example.com,0,1,0,1,1,1
1.2.6326@example.com,0,1,0,0,1,0
1.2.6319@example.com,0,1,0,0,0,0
1.2.6317@example.com,0,1,0,0,1,0
1.2.6302@example.com,0,3,0,1,5,1
1.2.630@example.com,0,2,0,7,3,2
1.2.6297@example.com,0,1,0,3,1,1
1.2.629@example.com,0,4,0,0,0,0
1.2.6262@example.com,0,3,0,0,1,0
1.2.6258@example.com,0,3,0,2,2,2
1.2.6255@example.com,0,1,0,0,1,0
1.2.6254@example.com,0,2,0,5,3,6
1.2.6242@example.com,0,1,0,2,0,1
1.2.6236@example.com,0,1,0,1,1,4
1.2.6227@example.com,0,1,0,0,1,1
1.2.6224@example.com,0,2,0,2,2,1
1.2.6219@example.com,0,3,0,0,2,1
1.2.6214@example.com,0,6,0,0,2,4
1.2.6212@example.com,0,1,0,1,1,1
1.2.621@example.com,0,1,0,1,0,1
1.2.6199@example.com,0,2,0,0,5,0
1.2.6184@example.com,0,1,0,0,0,0
1.2.6182@example.com,0,2,0,4,1,2
1.2.6164@example.com,0,2,0,2,1,1
1.2.6154@example.com,0,1,0,0,0,0
1.2.6148@example.com,0,3,0,2,3,1
1.2.614@example.com,0,1,0,4,1,1
1.2.6137@example.com,0,6,0,0,1,0
1.2.6125@example.com,0,4,0,0,0,0
1.2.6110@example.com,0,4,0,1,1,1
1.2.6083@example.com,0,2,0,1,1,4
1.2.6080@example.com,0,1,0,0,1,0
1.2.6070@example.com,0,1,0,3,1,1
1.2.6065@example.com,0,4,0,1,4,1
1.2.6063@example.com,0,4,0,0,0,0
1.2.6056@example.com,0,1,0,4,1,4
1.2.6047@example.com,0,1,0,2,1,1
1.2.6032@example.com,0,6,0,2,4,2
1.2.6028@example.com,0,1,0,0,1,0
1.2.6023@example.com,0,1,0,2,2,1
1.2.6018@example.com,0,6,0,0,3,8
1.2.6015@example.com,0,4,0,6,1,6
1.2.6011@example.com,0,3,0,3,2,1
1.2.6004@example.com,0,2,0,3,5,1
1.2.5992@example.com,0,1,0,0,1,1
1.2.5987@example.com,0,1,0,3,0,0
1.2.5949@example.com,0,1,0,0,1,0
1.2.5936@example.com,0,3,0,4,3,2
1.2.5918@example.com,0,1,0,0,1,0
1.2.5905@example.com,0,1,0,0,0,0
1.2.5903@example.com,0,4,0,0,1,4
1.2.5890@example.com,0,2,0,1,5,1
1.2.5886@example.com,0,2,0,0,1,0
1.2.5870@example.com,0,1,0,1,1,1
1.2.5865@example.com,0,5,0,1,1,1
1.2.5860@example.com,0,1,0,0,1,1
1.2.5853@example.com,0,2,0,2,2,1
1.2.5837@example.com,0,2,0,5,3,2
1.2.5834@example.com,0,1,0,0,4,1
1.2.583@example.com,0,1,0,1,1,1
1.2.5822@example.com,0,2,0,4,1,0
1.2.5821@example.com,0,1,0,1,1,1
1.2.5808@example.com,0,1,0,1,4,1
1.2.5801@example.com,0,1,0,0,1,1
1.2.5786@example.com,0,1,0,0,1,1
1.2.5770@example.com,0,2,0,0,1,0
1.2.5768@example.com,0,3,0,4,4,2
1.2.5765@example.com,0,4,0,0,1,0
1.2.5761@example.com,0,4,0,0,1,0
1.2.5752@example.com,0,4,0,0,1,4
1.2.5749@example.com,0,2,0,3,1,2
1.2.5748@example.com,0,4,0,0,1,1
1.2.5743@example.com,0,1,0,0,1,0
1.2.5728@example.com,0,0,0,3,0,1
1.2.5727@example.com,0,1,0,0,0,0
1.2.5705@example.com,0,1,0,2,1,1
1.2.5701@example.com,0,5,0,0,2,1
1.2.5700@example.com,0,4,0,0,1,1
1.2.570@example.com,0,1,0,0,4,1
1.2.5698@example.com,0,2,0,2,0,1
1.2.5695@example.com,0,1,0,1,1,1
1.2.568@example.com,0,1,0,0,1,0
1.2.5667@example.com,0,2,0,0,1,0
1.2.5647@example.com,0,4,0,0,0,0
1.2.5643@example.com,0,4,0,0,1,1
1.2.5638@example.com,0,1,0,0,1,1
1.2.5618@example.com,0,0,0,1,0,1
1.2.5615@example.com,0,2,0,1,1,4
1.2.5612@example.com,0,1,0,4,1,1
1.2.561@example.com,0,1,0,0,1,1
1.2.5608@example.com,0,4,0,1,1,1
1.2.5597@example.com,0,2,0,0,1,0
1.2.5596@example.com,0,1,0,0,1,1
1.2.5590@example.com,0,2,0,5,1,2
1.2.5549@example.com,0,5,0,0,4,0
1.2.5538@example.com,0,2,0,0,4,0
1.2.553@example.com,0,1,0,0,1,0
1.2.5506@example.com,0,2,0,4,6,3
1.2.5502@example.com,0,1,0,1,4,1
1.2.549@example.com,0,1,0,0,0,0
1.2.5484@example.com,0,1,0,2,0,1
1.2.5480@example.com,0,2,0,1,5,2
1.2.5471@example.com,0,0,0,1,0,1
1.2.5463@example.com,0,2,0,0,1,0
1.2.5449@example.com,0,3,0,0,1,1
1.2.5432@example.com,0,1,0,0,1,4
1.2.5427@example.com,0,1,0,2,2,1
1.2.5418@example.com,0,2,0,1,2,2
1.2.5416@example.com,0,1,0,0,1,0
1.2.5377@example.com,0,5,0,1,5,1
1.2.5372@example.com,0,1,0,0,1,1
1.2.5369@example.com,0,2,0,0,2,1
1.2.5353@example.com,0,0,0,3,0,0
1.2.535@example.com,0,2,0,1,5,1
1.2.5338@example.com,0,1,0,3,0,1
1.2.533@example.com,0,1,0,0,0,0
1.2.5329@example.com,0,0,0,1,0,1
1.2.5324@example.com,0,1,0,0,1,0
1.2.5321@example.com,0,1,0,1,1,1
1.2.5320@example.com,0,1,0,0,0,0
1.2.532@example.com,0,1,0,2,1,1
1.2.5304@example.com,0,1,0,1,1,4
1.2.5288@example.com,0,2,0,3,1,2
1.2.528@example.com,0,1,0,3,1,1
1.2.5259@example.com,0,2,0,3,1,1
1.2.5256@example.com,0,1,0,2,1,0
1.2.5247@example.com,0,1,0,2,1,1
1.2.5245@example.com,0,1,0,0,0,0
1.2.5243@example.com,0,1,0,0,1,1
1.2.5233@example.com,0,1,0,1,1,1
1.2.5232@example.com,0,1,0,0,1,0
1.2.5208@example.com,0,1,0,0,1,4
1.2.5189@example.com,0,1,0,3,3,1
1.2.5188@example.com,0,2,0,5,0,2
1.2.5168@example.com,0,4,0,0,1,0
1.2.5139@example.com,0,1,0,0,0,0
1.2.513@example.com,0,6,0,6,3,7
1.2.5116@example.com,0,5,0,2,1,2
1.2.5108@example.com,0,4,0,0,1,0
1.2.5104@example.com,0,2,0,1,1,1
1.2.5103@example.com,0,1,0,1,1,1
1.2.5085@example.com,0,2,0,0,0,0
1.2.5076@example.com,0,1,0,1,1,1
1.2.5060@example.com,0,2,0,0,5,1
1.2.5055@example.com,0,5,0,2,1,1
1.2.5039@example.com,0,1,0,0,0,0
1.2.5038@example.com,0,3,0,2,4,3
1.2.5028@example.com,0,1,0,0,0,0
1.2.5015@example.com,0,2,0,0,2,5
1.2.5013@example.com,0,1,0,3,0,1
1.2.5006@example.com,0,3,0,1,5,1
1.2.4999@example.com,0,1,0,2,2,1
1.2.499@example.com,0,1,0,0,1,1
1.2.4989@example.com,0,4,0,0,1,0
1.2.4966@example.com,0,2,0,0,4,0
1.2.4947@example.com,0,5,0,4,2,2
1.2.4932@example.com,0,1,0,0,1,0
1.2.4925@example.com,0,4,0,4,1,1
1.2.4916@example.com,0,1,0,1,1,1
1.2.4895@example.com,0,1,0,0,1,4
1.2.4888@example.com,0,4,0,0,1,1
1.2.4877@example.com,0,1,0,0,4,0
1.2.4862@example.com,0,1,0,3,0,1
1.2.4856@example.com,0,1,0,1,1,1
1.2.4853@example.com,0,1,0,0,0,0
1.2.4827@example.com,0,1,0,1,1,1
1.2.4810@example.com,0,2,0,0,2,0
1.2.4802@example.com,0,1,0,0,1,1
1.2.4797@example.com,0,2,0,1,2,1
1.2.4794@example.com,0,1,0,2,0,1
1.2.4779@example.com,0,2,0,3,1,2
1.2.4777@example.com,0,1,0,0,0,0
1.2.4745@example.com,0,5,0,0,0,0
1.2.4731@example.com,0,2,0,1,4,2
1.2.4730@example.com,0,4,0,0,0,0
1.2.4727@example.com,0,2,0,3,6,1
1.2.469@example.com,0,1,0,0,1,1
1.2.4684@example.com,0,1,0,0,1,0
1.2.4651@example.com,0,1,0,0,0,0
